Player ID,Name,Year,Over,BPO,Mdns,Runs,Wkts,Average of Econ,Count of matches,season_yr
59215,A Ashish Reddy,2012,27.0,,0.0,237.0,11.0,8.85888888888889,9,2012
59215,A Ashish Reddy,2013,6.0,,0.0,70.0,3.0,11.9,12,2013
59215,A Ashish Reddy,2015,6.0,,0.0,50.0,3.0,8.25,6,2015
59215,A Ashish Reddy,2016,4.0,,0.0,39.0,1.0,10.315,4,2016
102735,A Badoni,2022,2.0,,0.0,11.0,2.0,5.5,13,2022
102735,A Badoni,2023,0.0,,0.0,0.0,0.0,0.0,15,2023
102735,A Badoni,2024,2.0,,0.0,25.0,0.0,12.5,14,2024
102735,A Badoni,2025,1.0,,0.0,13.0,2.0,8.75,14,2025
47324,A Chandila,2012,14.0,,0.0,86.0,5.0,6.875,4,2012
47324,A Chandila,2013,25.0,,0.0,156.0,6.0,6.227499999999999,8,2013
7786,A Chopra,2008,,,,,,,5,2007/08
7786,A Chopra,2009,,,,,,,2,2009
66085,A Choudhary,2017,16.0,,2.0,144.0,5.0,8.64,5,2017
68065,A Dananjaya,2018,4.0,,0.0,47.0,0.0,11.75,1,2018
4271,A Flintoff,2009,11.0,,0.0,105.0,2.0,9.053333333333333,3,2009
104757,A Kamboj,2024,10.0,,0.0,114.0,2.0,11.5,3,2024
104757,A Kamboj,2025,21.0,,0.0,172.0,8.0,8.084999999999999,8,2025
1973,A Kumble,2008,38.0,,0.0,304.0,7.0,7.955,10,2007/08
1973,A Kumble,2009,59.0,,1.0,347.0,21.0,5.910625,16,2009
1973,A Kumble,2010,63.0,,0.0,407.0,17.0,6.400625,16,2009/10
106837,A Madhwal,2023,25.0,,0.0,219.0,14.0,8.34375,8,2023
106837,A Madhwal,2024,18.0,,0.0,205.0,5.0,11.47,5,2024
106837,A Madhwal,2025,15.0,,0.0,166.0,4.0,11.415,4,2025
77887,A Manohar,2022,,,,,,,8,2022
77887,A Manohar,2023,,,,,,,9,2023
77887,A Manohar,2024,,,,,,,2,2024
77887,A Manohar,2025,,,,,,,8,2025
118446,A Mhatre,2025,,,,,,,7,2025
12562,A Mishra,2008,20.0,,0.0,138.0,11.0,7.18,6,2007/08
12562,A Mishra,2009,42.0,,1.0,294.0,14.0,7.159090909090909,11,2009
12562,A Mishra,2010,53.0,,0.0,363.0,17.0,6.880714285714285,14,2009/10
12562,A Mishra,2011,53.0,,2.0,358.0,19.0,6.818571428571429,14,2011
12562,A Mishra,2012,47.0,,0.0,377.0,13.0,8.32642857142857,14,2012
12562,A Mishra,2013,62.0,,1.0,394.0,21.0,6.695882352941176,17,2013
12562,A Mishra,2014,37.0,,0.0,340.0,7.0,9.062,10,2014
12562,A Mishra,2015,40.0,,0.0,310.0,9.0,7.835000000000001,12,2015
12562,A Mishra,2016,46.0,,0.0,344.0,13.0,7.248571428571429,14,2016
12562,A Mishra,2017,38.0,,1.0,343.0,10.0,9.45142857142857,14,2017
12562,A Mishra,2018,37.0,,1.0,264.0,12.0,7.141,10,2018
12562,A Mishra,2019,40.0,,0.0,270.0,11.0,6.703636363636364,11,2019
12562,A Mishra,2020,10.0,,0.0,72.0,3.0,7.166666666666667,3,2020/21
12562,A Mishra,2021,14.0,,0.0,109.0,6.0,7.9375,4,2021
12562,A Mishra,2023,19.0,,0.0,149.0,7.0,7.892857142857143,7,2023
12562,A Mishra,2024,2.0,,0.0,20.0,1.0,10.0,1,2024
53314,A Mithun,2009,4.0,,0.0,42.0,0.0,10.5,1,2009
53314,A Mithun,2010,3.0,,0.0,39.0,1.0,13.0,1,2009/10
53314,A Mithun,2011,34.0,,0.0,321.0,5.0,10.150833333333331,12,2011
53314,A Mithun,2012,3.0,,0.0,33.0,0.0,11.0,1,2012
53314,A Mithun,2013,4.0,,0.0,37.0,1.0,9.25,1,2013
52541,A Mukund,2008,,,,,,,2,2007/08
52541,A Mukund,2013,,,,,,,1,2013
7804,A Nehra,2008,45.0,,0.0,348.0,12.0,7.801428571428572,14,2007/08
7804,A Nehra,2009,51.0,,1.0,346.0,19.0,6.704615384615384,13,2009
7804,A Nehra,2010,14.0,,0.0,96.0,6.0,6.5,4,2009/10
7804,A Nehra,2012,48.0,,0.0,402.0,11.0,8.428461538461537,13,2012
7804,A Nehra,2013,36.0,,0.0,316.0,11.0,8.649000000000001,10,2013
7804,A Nehra,2014,15.0,,0.0,142.0,8.0,9.375,4,2014
7804,A Nehra,2015,62.0,,0.0,449.0,22.0,7.338125,16,2015
7804,A Nehra,2016,25.0,,1.0,199.0,9.0,7.8375,8,2016
7804,A Nehra,2017,21.0,,0.0,197.0,8.0,8.713333333333333,6,2017
6343,A Nel,2008,3.0,,0.0,31.0,1.0,10.33,1,2007/08
63651,A Nortje,2020,60.0,,0.0,512.0,22.0,8.473749999999999,16,2020/21
63651,A Nortje,2021,30.0,,1.0,187.0,12.0,6.1775,8,2021
63651,A Nortje,2022,22.0,,0.0,217.0,9.0,10.083333333333334,6,2022
63651,A Nortje,2023,40.0,,0.0,364.0,10.0,9.1,10,2023
63651,A Nortje,2024,22.0,,0.0,294.0,7.0,13.346666666666666,6,2024
63651,A Nortje,2025,7.0,,0.0,83.0,1.0,11.33,2,2025
110974,A Raghuvanshi,2024,,,,,,,10,2024
110974,A Raghuvanshi,2025,,,,,,,12,2025
48269,A Singh,2009,17.0,,0.0,95.0,9.0,5.682,5,2009
48269,A Singh,2011,28.0,,1.0,215.0,9.0,7.812222222222222,9,2011
48269,A Singh,2012,33.0,,0.0,310.0,10.0,9.662222222222224,9,2012
4382,A Symonds,2008,6.0,,0.0,101.0,0.0,14.576666666666668,4,2007/08
4382,A Symonds,2009,24.0,,0.0,160.0,7.0,7.779999999999999,8,2009
4382,A Symonds,2010,53.0,,0.0,372.0,12.0,7.025,16,2009/10
4382,A Symonds,2011,4.0,,0.0,41.0,1.0,9.833333333333334,11,2011
101424,A Taide,2023,,,,,,,7,2023
101424,A Taide,2024,0.0,,0.0,4.0,0.0,24.0,2,2024
101424,A Taide,2025,,,,,,,1,2025
96532,A Tomar,2022,,,,,,,1,2022
10485,A Uniyal,2010,6.0,,0.0,66.0,2.0,11.375,2,2009/10
58435,A Zampa,2016,17.0,30.0,0.0,115.0,12.0,6.95,5,2016
58435,A Zampa,2017,20.0,36.0,0.0,163.0,7.0,8.315,6,2017
58435,A Zampa,2020,11.0,18.0,0.0,92.0,2.0,8.416666666666666,3,2020/21
58435,A Zampa,2023,22.0,36.0,0.0,188.0,8.0,8.693333333333333,6,2023
58435,A Zampa,2025,8.0,12.0,0.0,94.0,2.0,11.75,2,2025
9925,AA Bilakhia,2009,,,,,,,6,2009
9925,AA Bilakhia,2010,,,,,,,1,2009/10
55401,AA Chavan,2011,5.0,,0.0,27.0,0.0,7.125,2,2011
55401,AA Chavan,2012,27.0,,0.0,236.0,7.0,8.82375,8,2012
55401,AA Chavan,2013,9.0,,0.0,63.0,1.0,6.996666666666667,3,2013
8021,AA Jhunjhunwala,2010,6.0,,0.0,69.0,0.0,11.3,13,2009/10
8021,AA Jhunjhunwala,2011,2.0,,0.0,22.0,0.0,11.0,3,2011
8021,AA Jhunjhunwala,2012,6.0,,0.0,38.0,1.0,7.776666666666666,5,2012
60529,AA Kazi,2011,2.0,,0.0,21.0,0.0,10.5,1,2011
116042,AA Kulkarni,2024,,,,,,,2,2024
8244,AA Noffke,2008,4.0,,0.0,40.0,1.0,10.0,1,2007/08
7129,AB Agarkar,2008,26.0,,0.0,207.0,8.0,7.776666666666666,9,2007/08
7129,AB Agarkar,2009,31.0,,0.0,284.0,6.0,10.234545454545454,11,2009
7129,AB Agarkar,2010,22.0,,0.0,203.0,4.0,9.438571428571429,7,2009/10
7129,AB Agarkar,2011,27.0,,0.0,231.0,8.0,8.464285714285714,7,2011
7129,AB Agarkar,2012,14.0,,0.0,134.0,3.0,9.5875,4,2012
7129,AB Agarkar,2013,10.0,,0.0,92.0,0.0,8.645,4,2013
50886,AB Barath,2010,,,,,,,3,2009/10
46533,AB de Villiers,2008,,,,,,,6,2007/08
46533,AB de Villiers,2009,,,,,,,15,2009
46533,AB de Villiers,2010,,,,,,,7,2009/10
46533,AB de Villiers,2011,,,,,,,16,2011
46533,AB de Villiers,2012,,,,,,,16,2012
46533,AB de Villiers,2013,,,,,,,14,2013
46533,AB de Villiers,2014,,,,,,,14,2014
46533,AB de Villiers,2015,,,,,,,16,2015
46533,AB de Villiers,2016,,,,,,,16,2016
46533,AB de Villiers,2017,,,,,,,9,2017
46533,AB de Villiers,2018,,,,,,,12,2018
46533,AB de Villiers,2019,,,,,,,13,2019
46533,AB de Villiers,2020,,,,,,,15,2020/21
46533,AB de Villiers,2021,,,,,,,15,2021
48965,AB Dinda,2008,39.0,,0.0,260.0,9.0,6.665833333333333,13,2007/08
48965,AB Dinda,2009,24.0,,0.0,193.0,4.0,8.65625,9,2009
48965,AB Dinda,2010,23.0,,0.0,152.0,9.0,7.140000000000001,7,2009/10
48965,AB Dinda,2011,16.0,,0.0,152.0,5.0,8.448,6,2011
48965,AB Dinda,2012,24.0,,1.0,169.0,9.0,7.404285714285714,7,2012
48965,AB Dinda,2013,49.0,,0.0,465.0,16.0,9.615384615384617,13,2013
48965,AB Dinda,2014,31.0,,0.0,270.0,5.0,8.591111111111111,9,2014
48965,AB Dinda,2015,5.0,,0.0,62.0,0.0,12.25,2,2015
48965,AB Dinda,2016,30.0,,2.0,231.0,11.0,8.055555555555555,9,2016
48965,AB Dinda,2017,10.0,,0.0,119.0,1.0,11.636666666666663,3,2017
9253,AB McDonald,2009,3.0,,0.0,22.0,0.0,7.33,1,2009
9253,AB McDonald,2010,14.0,,0.0,138.0,5.0,9.6875,4,2009/10
9253,AB McDonald,2011,2.0,,0.0,23.0,0.0,11.5,1,2011
9253,AB McDonald,2012,10.0,,0.0,61.0,5.0,6.0,4,2012
9253,AB McDonald,2013,2.0,,0.0,17.0,1.0,8.5,1,2013
110638,Abdul Basith,2023,,,,,,,1,2023
104814,Abdul Samad,2020,7.0,,0.0,96.0,1.0,17.25,12,2020/21
104814,Abdul Samad,2021,1.0,,0.0,9.0,1.0,9.0,11,2021
104814,Abdul Samad,2022,1.0,,0.0,8.0,0.0,8.0,2,2022
104814,Abdul Samad,2023,,,,,,,9,2023
104814,Abdul Samad,2024,,,,,,,16,2024
104814,Abdul Samad,2025,0.0,,0.0,6.0,0.0,18.0,13,2025
45159,Abdur Razzak,2008,2.0,,0.0,29.0,0.0,14.5,1,2007/08
95320,Abhishek Sharma,2018,,,,,,,3,2018
95320,Abhishek Sharma,2019,2.0,,0.0,21.0,1.0,10.5,3,2019
95320,Abhishek Sharma,2020,10.0,,0.0,91.0,2.0,9.583333333333334,8,2020/21
95320,Abhishek Sharma,2021,10.0,,0.0,64.0,4.0,6.916666666666667,8,2021
95320,Abhishek Sharma,2022,4.0,,0.0,38.0,0.0,10.5,14,2022
95320,Abhishek Sharma,2023,12.0,,0.0,124.0,2.0,10.498,11,2023
95320,Abhishek Sharma,2024,7.0,,0.0,51.0,2.0,8.25,16,2024
95320,Abhishek Sharma,2025,11.0,,0.0,112.0,0.0,10.5,14,2025
110107,Abishek Porel,2023,,,,,,,4,2023
110107,Abishek Porel,2024,,,,,,,14,2024
110107,Abishek Porel,2025,,,,,,,13,2025
47065,AC Blizzard,2011,,,,,,,6,2011
47065,AC Blizzard,2012,,,,,,,1,2012
4176,AC Gilchrist,2008,,,,,,,14,2007/08
4176,AC Gilchrist,2009,,,,,,,16,2009
4176,AC Gilchrist,2010,,,,,,,16,2009/10
4176,AC Gilchrist,2011,,,,,,,14,2011
4176,AC Gilchrist,2012,,,,,,,7,2012
4176,AC Gilchrist,2013,0.0,,0.0,0.0,1.0,0.0,13,2013
10562,AC Thomas,2011,38.0,,2.0,297.0,11.0,7.8945454545454545,11,2011
10562,AC Thomas,2012,14.0,,0.0,109.0,3.0,7.6875,4,2012
12400,AC Voges,2010,9.0,,0.0,76.0,0.0,9.357142857142858,9,2009/10
49532,AD Hales,2018,,36.0,,,,,6,2018
6769,AD Mascarenhas,2008,4.0,,0.0,29.0,2.0,7.25,1,2007/08
6769,AD Mascarenhas,2009,19.0,,1.0,132.0,6.0,6.859999999999999,5,2009
6769,AD Mascarenhas,2010,8.0,,0.0,65.0,4.0,8.125,2,2009/10
6769,AD Mascarenhas,2012,16.0,,0.0,105.0,7.0,6.5625,4,2012
6769,AD Mascarenhas,2013,4.0,,0.0,25.0,0.0,6.25,1,2013
47023,AD Mathews,2009,2.0,,0.0,31.0,0.0,13.28,1,2009
47023,AD Mathews,2010,37.0,,0.0,314.0,8.0,8.917499999999999,14,2009/10
47023,AD Mathews,2012,26.0,,0.0,192.0,7.0,8.174444444444443,9,2012
47023,AD Mathews,2013,31.0,,0.0,240.0,5.0,7.882,11,2013
47023,AD Mathews,2015,30.0,,0.0,246.0,7.0,7.699000000000001,11,2015
47023,AD Mathews,2017,5.0,,0.0,56.0,0.0,10.58,3,2017
64767,AD Nath,2016,,,,,,,4,2016
64767,AD Nath,2017,,,,,,,1,2017
64767,AD Nath,2018,,,,,,,1,2018
64767,AD Nath,2019,,,,,,,8,2019
51012,AD Russell,2012,16.0,24.0,0.0,161.0,1.0,10.0625,4,2012
51012,AD Russell,2013,7.0,18.0,0.0,68.0,0.0,10.443333333333332,3,2013
51012,AD Russell,2014,5.0,12.0,0.0,52.0,1.0,10.75,2,2014
51012,AD Russell,2015,40.0,78.0,0.0,324.0,14.0,7.938461538461539,13,2015
51012,AD Russell,2016,36.0,72.0,0.0,291.0,15.0,8.656666666666666,12,2016
51012,AD Russell,2018,38.0,96.0,0.0,355.0,13.0,9.536666666666669,16,2018
51012,AD Russell,2019,30.0,84.0,0.0,287.0,11.0,10.380833333333332,14,2019
51012,AD Russell,2020,18.0,60.0,0.0,175.0,6.0,9.642857142857142,10,2020/21
51012,AD Russell,2021,19.0,60.0,0.0,188.0,11.0,9.665,10,2021
51012,AD Russell,2022,27.0,84.0,0.0,278.0,17.0,9.388461538461538,14,2022
51012,AD Russell,2023,15.0,84.0,0.0,172.0,7.0,13.22888888888889,14,2023
51012,AD Russell,2024,28.0,90.0,0.0,295.0,19.0,10.89357142857143,15,2024
51012,AD Russell,2025,16.0,78.0,0.0,217.0,8.0,12.244444444444444,13,2025
62153,AF Milne,2016,4.0,6.0,0.0,43.0,1.0,10.75,1,2016
62153,AF Milne,2017,14.0,24.0,0.0,134.0,3.0,10.1875,4,2017
62153,AF Milne,2021,14.0,24.0,0.0,131.0,3.0,9.4775,4,2021
62153,AF Milne,2022,2.0,6.0,0.0,19.0,0.0,7.6,1,2022
15732,AG Murtaza,2010,12.0,,0.0,91.0,3.0,7.583333333333333,3,2009/10
15732,AG Murtaza,2011,20.0,,0.0,117.0,3.0,5.85,5,2011
15732,AG Murtaza,2012,2.0,,0.0,11.0,0.0,5.5,1,2012
15732,AG Murtaza,2013,10.0,,0.0,94.0,3.0,11.583333333333334,3,2013
54137,AG Paunikar,2010,,,,,,,1,2009/10
54137,AG Paunikar,2011,,,,,,,4,2011
35812,AJ Finch,2010,1.0,,0.0,5.0,0.0,4.28,1,2009/10
35812,AJ Finch,2011,2.0,,0.0,13.0,0.0,6.5,6,2011
35812,AJ Finch,2012,,,,,,,2,2012
35812,AJ Finch,2013,4.0,,0.0,49.0,1.0,14.5,14,2013
35812,AJ Finch,2014,,,,,,,13,2014
35812,AJ Finch,2015,,,,,,,3,2015
35812,AJ Finch,2016,,,,,,,13,2016
35812,AJ Finch,2017,,,,,,,13,2017
35812,AJ Finch,2018,,,,,,,10,2018
35812,AJ Finch,2020,,,,,,,12,2020/21
35812,AJ Finch,2022,,,,,,,5,2022
66259,AJ Hosein,2023,4.0,6.0,0.0,40.0,1.0,10.0,1,2023
64758,AJ Turner,2019,,24.0,,,,,4,2019
64758,AJ Turner,2024,,12.0,,,,,2,2024
62500,AJ Tye,2017,21.0,,0.0,141.0,12.0,7.0,6,2017
62500,AJ Tye,2018,56.0,,0.0,448.0,24.0,8.0,14,2018
62500,AJ Tye,2019,22.0,,0.0,233.0,3.0,10.79,6,2019
62500,AJ Tye,2020,4.0,,0.0,50.0,1.0,12.5,1,2020/21
62500,AJ Tye,2022,11.0,,0.0,107.0,2.0,9.693333333333332,3,2022
70277,AK Markram,2021,4.0,,0.0,23.0,0.0,5.5,6,2021
70277,AK Markram,2022,6.0,,0.0,64.0,1.0,10.0,14,2022
70277,AK Markram,2023,8.0,,0.0,70.0,1.0,8.666666666666666,13,2023
70277,AK Markram,2024,2.0,,0.0,15.0,0.0,7.5,11,2024
70277,AK Markram,2025,11.0,,0.0,102.0,4.0,10.85,13,2025
104922,Akash Deep,2022,19.0,,1.0,205.0,5.0,10.978,5,2022
104922,Akash Deep,2023,5.0,,0.0,59.0,1.0,12.33,2,2023
104922,Akash Deep,2024,3.0,,0.0,55.0,1.0,15.71,1,2024
104922,Akash Deep,2025,19.0,,0.0,229.0,3.0,12.083333333333334,6,2025
104787,Akash Singh,2021,4.0,,0.0,39.0,0.0,9.75,1,2021
104787,Akash Singh,2023,19.0,,0.0,188.0,5.0,10.371666666666668,6,2023
104787,Akash Singh,2025,11.0,,0.0,99.0,4.0,8.883333333333333,3,2025
58116,AL Menaria,2011,15.0,,0.0,121.0,2.0,8.944444444444445,13,2011
58116,AL Menaria,2012,3.0,,0.0,23.0,1.0,12.666666666666666,15,2012
58116,AL Menaria,2013,,,,,,,1,2013
47308,AM Nayar,2008,7.0,,0.0,68.0,1.0,11.2,14,2007/08
47308,AM Nayar,2009,12.0,,0.0,84.0,4.0,7.4975,13,2009
47308,AM Nayar,2010,,,,,,,3,2009/10
47308,AM Nayar,2011,10.0,,0.0,95.0,2.0,8.92,10,2011
47308,AM Nayar,2012,1.0,,0.0,16.0,0.0,16.0,4,2012
47308,AM Nayar,2013,8.0,,0.0,59.0,2.0,7.386666666666667,11,2013
47308,AM Nayar,2014,,,,,,,5,2014
51096,AM Rahane,2008,,,,,,,2,2007/08
51096,AM Rahane,2009,1.0,,0.0,5.0,1.0,5.0,8,2009
51096,AM Rahane,2011,,,,,,,10,2011
51096,AM Rahane,2012,,,,,,,16,2012
51096,AM Rahane,2013,,,,,,,18,2013
51096,AM Rahane,2014,,,,,,,13,2014
51096,AM Rahane,2015,,,,,,,14,2015
51096,AM Rahane,2016,,,,,,,14,2016
51096,AM Rahane,2017,,,,,,,16,2017
51096,AM Rahane,2018,,,,,,,15,2018
51096,AM Rahane,2019,,,,,,,14,2019
51096,AM Rahane,2020,,,,,,,9,2020/21
51096,AM Rahane,2021,,,,,,,2,2021
51096,AM Rahane,2022,,,,,,,7,2022
51096,AM Rahane,2023,,,,,,,14,2023
51096,AM Rahane,2024,,,,,,,13,2024
51096,AM Rahane,2025,,,,,,,13,2025
11930,AM Salvi,2009,17.0,,0.0,134.0,4.0,8.232,5,2009
11930,AM Salvi,2011,8.0,,0.0,66.0,3.0,8.25,2,2011
108718,Aman Hakim Khan,2022,1.0,,0.0,13.0,0.0,13.0,1,2022
108718,Aman Hakim Khan,2023,,,,,,,11,2023
48998,AN Ahmed,2010,2.0,,0.0,26.0,0.0,13.0,1,2009/10
48998,AN Ahmed,2011,20.0,,1.0,169.0,5.0,8.318333333333333,6,2011
48998,AN Ahmed,2012,2.0,,0.0,17.0,0.0,8.5,1,2012
48998,AN Ahmed,2013,7.0,,0.0,45.0,3.0,6.375,2,2013
48998,AN Ahmed,2014,14.0,,0.0,113.0,3.0,8.0425,4,2014
48998,AN Ahmed,2015,12.0,,0.0,128.0,1.0,10.666666666666666,3,2015
48744,AN Ghosh,2009,,,,,,,2,2009
48381,Anand Rajan,2011,5.0,,0.0,50.0,3.0,10.25,2,2011
48381,Anand Rajan,2012,12.0,,0.0,109.0,3.0,8.18,4,2012
48381,Anand Rajan,2013,8.0,,0.0,42.0,2.0,5.25,2,2013
7642,Anirudh Singh,2010,,,,,,,5,2009/10
60609,Ankit Sharma,2012,24.0,,0.0,165.0,4.0,7.514444444444444,9,2012
60609,Ankit Sharma,2013,2.0,,0.0,17.0,0.0,8.5,1,2013
60609,Ankit Sharma,2014,8.0,,0.0,43.0,4.0,5.375,3,2014
60609,Ankit Sharma,2015,14.0,,0.0,114.0,3.0,8.2475,4,2015
60609,Ankit Sharma,2016,11.0,,0.0,84.0,1.0,7.72,3,2016
60609,Ankit Sharma,2017,1.0,,0.0,16.0,0.0,16.0,1,2017
60609,Ankit Sharma,2018,1.0,,0.0,11.0,0.0,11.0,1,2018
96768,Ankit Soni,2017,18.0,,0.0,144.0,2.0,8.938333333333334,7,2017
81141,Anmolpreet Singh,2021,,,,,,,1,2021
81141,Anmolpreet Singh,2022,,,,,,,2,2022
81141,Anmolpreet Singh,2023,,,,,,,4,2023
81141,Anmolpreet Singh,2024,,,,,,,2,2024
101312,Anuj Rawat,2021,,,,,,,2,2021
101312,Anuj Rawat,2022,,,,,,,8,2022
101312,Anuj Rawat,2023,,,,,,,9,2023
101312,Anuj Rawat,2024,,,,,,,5,2024
58299,Anureet Singh,2009,5.0,,0.0,47.0,2.0,10.375,3,2009
58299,Anureet Singh,2015,51.0,,0.0,465.0,15.0,9.084285714285716,14,2015
58299,Anureet Singh,2016,6.0,,0.0,43.0,0.0,7.165,2,2016
58299,Anureet Singh,2017,2.0,,0.0,26.0,0.0,13.0,1,2017
58299,Anureet Singh,2018,4.0,,0.0,42.0,1.0,10.666666666666666,3,2018
49314,AP Dole,2010,11.0,,0.0,112.0,5.0,10.276666666666666,3,2009/10
48248,AP Majumdar,2012,,,,,,,4,2012
55296,AP Tare,2010,,,,,,,7,2009/10
55296,AP Tare,2013,,,,,,,5,2013
55296,AP Tare,2014,,,,,,,15,2014
55296,AP Tare,2015,,,,,,,2,2015
55296,AP Tare,2016,,,,,,,3,2016
55296,AP Tare,2017,,,,,,,3,2017
54385,AR Bawne,2017,,,,,,,1,2017
67455,AR Patel,2014,66.0,,2.0,405.0,17.0,6.117647058823529,17,2014
67455,AR Patel,2015,46.0,,0.0,392.0,13.0,8.427857142857142,14,2015
67455,AR Patel,2016,48.0,,0.0,388.0,13.0,8.153571428571428,14,2016
67455,AR Patel,2017,48.0,,0.0,362.0,15.0,7.659285714285715,14,2017
67455,AR Patel,2018,26.0,,0.0,218.0,3.0,8.52,9,2018
67455,AR Patel,2019,51.0,,0.0,364.0,10.0,7.475714285714285,14,2019
67455,AR Patel,2020,51.0,,0.0,327.0,9.0,6.45,15,2020/21
67455,AR Patel,2021,46.0,,0.0,306.0,15.0,6.624166666666667,12,2021
67455,AR Patel,2022,43.0,,0.0,321.0,6.0,7.786923076923076,13,2022
67455,AR Patel,2023,47.0,,0.0,338.0,11.0,7.229230769230769,14,2023
67455,AR Patel,2024,44.0,,0.0,337.0,11.0,9.058571428571428,14,2024
67455,AR Patel,2025,34.0,,0.0,288.0,5.0,8.30181818181818,12,2025
101791,AR Sharma,2024,,,,,,,11,2024
101791,AR Sharma,2025,,,,,,,13,2025
108342,Arshad Khan,2023,13.0,,0.0,190.0,5.0,13.658333333333331,6,2023
108342,Arshad Khan,2024,10.0,,0.0,114.0,1.0,10.8075,4,2024
108342,Arshad Khan,2025,21.0,,0.0,217.0,6.0,10.944444444444445,9,2025
101430,Arshdeep Singh,2019,10.0,,0.0,109.0,3.0,11.083333333333334,3,2019
101430,Arshdeep Singh,2020,25.0,,1.0,218.0,9.0,9.06125,8,2020/21
101430,Arshdeep Singh,2021,40.0,,0.0,342.0,18.0,8.248333333333333,12,2021
101430,Arshdeep Singh,2022,50.0,,0.0,385.0,10.0,8.207857142857142,14,2022
101430,Arshdeep Singh,2023,51.0,,0.0,493.0,17.0,9.59142857142857,14,2023
101430,Arshdeep Singh,2024,50.0,,0.0,505.0,19.0,10.081428571428573,14,2024
101430,Arshdeep Singh,2025,58.0,,1.0,518.0,21.0,8.795625000000001,17,2025
72397,AS Joseph,2019,8.0,,1.0,87.0,6.0,10.643333333333333,3,2019
72397,AS Joseph,2022,30.0,,0.0,264.0,7.0,8.842222222222222,9,2022
72397,AS Joseph,2023,24.0,,0.0,225.0,7.0,9.13,7,2023
72397,AS Joseph,2024,9.0,,0.0,115.0,1.0,12.703333333333331,3,2024
69114,AS Rajpoot,2013,4.0,,0.0,35.0,1.0,9.165,2,2013
69114,AS Rajpoot,2016,11.0,,0.0,98.0,3.0,8.7475,4,2016
69114,AS Rajpoot,2017,14.0,,0.0,107.0,4.0,8.532,5,2017
69114,AS Rajpoot,2018,26.0,,1.0,223.0,11.0,9.6025,8,2018
69114,AS Rajpoot,2019,16.0,,0.0,152.0,3.0,9.5,4,2019
69114,AS Rajpoot,2020,17.0,,0.0,199.0,2.0,11.25,6,2020/21
49042,AS Raut,2009,4.0,,0.0,36.0,0.0,9.0,9,2009
49042,AS Raut,2010,,,,,,,6,2009/10
49042,AS Raut,2011,1.0,,0.0,8.0,0.0,8.0,7,2011
96408,AS Roy,2019,2.0,,0.0,11.0,1.0,5.5,1,2019
96408,AS Roy,2022,7.0,,0.0,55.0,1.0,8.0,2,2022
96408,AS Roy,2023,8.0,,0.0,65.0,3.0,11.136666666666663,4,2023
96408,AS Roy,2024,5.0,,0.0,60.0,0.0,10.6,4,2024
96408,AS Roy,2025,4.0,,0.0,27.0,1.0,6.75,1,2025
102574,AS Tendulkar,2023,9.0,,0.0,92.0,3.0,8.8375,4,2023
102574,AS Tendulkar,2024,2.0,,0.0,22.0,0.0,9.42,1,2024
7634,AS Yadav,2008,,,,,,,8,2007/08
106971,Ashwani Kumar,2025,20.0,,0.0,232.0,11.0,12.392857142857142,7,2025
54314,AT Carey,2020,,,,,,,3,2020/21
8999,AT Rayudu,2010,,,,,,,14,2009/10
8999,AT Rayudu,2011,,,,,,,16,2011
8999,AT Rayudu,2012,,,,,,,17,2012
8999,AT Rayudu,2013,,,,,,,19,2013
8999,AT Rayudu,2014,,,,,,,15,2014
8999,AT Rayudu,2015,,,,,,,15,2015
8999,AT Rayudu,2016,,,,,,,13,2016
8999,AT Rayudu,2017,,,,,,,5,2017
8999,AT Rayudu,2018,,,,,,,16,2018
8999,AT Rayudu,2019,,,,,,,17,2019
8999,AT Rayudu,2020,,,,,,,12,2020/21
8999,AT Rayudu,2021,,,,,,,16,2021
8999,AT Rayudu,2022,,,,,,,13,2022
8999,AT Rayudu,2023,,,,,,,16,2023
49427,AU Rashid,2021,3.0,6.0,0.0,35.0,0.0,11.66,1,2021
49427,AU Rashid,2023,7.0,12.0,0.0,56.0,2.0,7.955,2,2023
116417,AU Verma,2025,,,,,,,14,2025
61334,AUK Pathan,2011,5.0,,0.0,49.0,0.0,9.035,6,2011
61334,AUK Pathan,2012,1.0,,0.0,14.0,0.0,14.0,2,2012
73507,Avesh Khan,2017,4.0,,0.0,23.0,1.0,5.75,1,2017
73507,Avesh Khan,2018,19.0,,0.0,204.0,4.0,11.818333333333332,6,2018
73507,Avesh Khan,2019,3.0,,0.0,30.0,0.0,10.0,1,2019
73507,Avesh Khan,2020,4.0,,0.0,42.0,0.0,10.5,1,2020/21
73507,Avesh Khan,2021,61.0,,0.0,450.0,24.0,7.333125,16,2021
73507,Avesh Khan,2022,47.0,,1.0,416.0,18.0,8.677692307692308,13,2022
73507,Avesh Khan,2023,29.0,,0.0,283.0,8.0,10.25,9,2023
73507,Avesh Khan,2024,55.0,,0.0,526.0,19.0,9.803333333333336,16,2024
73507,Avesh Khan,2025,47.0,,0.0,487.0,13.0,10.173846153846153,13,2025
4173,Azhar Mahmood,2012,42.0,,0.0,329.0,14.0,7.701818181818182,11,2012
4173,Azhar Mahmood,2013,44.0,,0.0,330.0,15.0,7.535454545454545,11,2013
4173,Azhar Mahmood,2015,3.0,,0.0,41.0,0.0,13.66,1,2015
